variant,seed,generation,evaluations,best_fitness,mean_fitness,std_fitness,worst_fitness,best_body_size
mutation_only,1,31,1600,12.7295630140987,13.02109865827614,0.11685627842217015,13.16770782520313,14
mutation_only,1,32,1650,12.7295630140987,13.004851332362128,0.11647131638057534,13.160107523773828,14
mutation_only,1,33,1700,12.7295630140987,12.988845064228267,0.1163337755268742,13.140967364599087,14
mutation_only,1,34,1750,12.7295630140987,12.970489125942526,0.11492841197469238,13.140175425099137,14
mutation_only,1,35,1800,12.7295630140987,12.952762332588065,0.11345331075972,13.127361849549569,14
mutation_only,1,36,1850,12.7295630140987,12.939391094799774,0.11321119357525664,13.112403840463596,14
mutation_only,1,37,1900,12.7295630140987,12.92163938191703,0.10495603987544931,13.063818169698585,14
mutation_only,1,38,1950,12.7295630140987,12.895675246925805,0.09721430175090225,13.008304597359459,14
mutation_only,1,39,2000,12.7295630140987,12.87744884719403,0.09576629522502096,12.988409872672513,14
mutation_only,1,40,2050,12.72736184954957,12.860942580158767,0.0930248173944659,12.988409872672513,14
mutation_only,1,41,2100,12.72736184954957,12.847131653333598,0.08652068424937376,12.967707825203131,14
mutation_only,1,42,2150,12.72736184954957,12.83124681745222,0.07811553015713131,12.967707825203131,14
mutation_only,1,43,2200,12.693737745050923,12.805696779593461,0.06500724669110702,12.948683298050513,12
mutation_only,1,44,2250,12.693737745050923,12.798981640542666,0.05986019961429042,12.919803902718558,12
mutation_only,1,45,2300,12.693737745050923,12.777018975672929,0.04848603552859219,12.872004514666935,12
mutation_only,1,46,2350,12.693737745050923,12.776144599093762,0.04714076331239918,12.841640786499873,12
mutation_only,1,47,2400,12.693737745050923,12.764101715037757,0.04440721470457766,12.82828568570857,12
mutation_only,1,48,2450,12.693737745050923,12.76010878488238,0.042920027196203143,12.82828568570857,12
mutation_only,1,49,2500,12.693737745050923,12.75257867789344,0.039970738409132095,12.816515138991168,12
mutation_only,1,50,2550,12.693737745050923,12.745901233273468,0.034983232513031905,12.816515138991168,12
mutation_only,1,51,2600,12.635270009440731,12.739714676554165,0.03431979019754029,12.80384048104053,12
mutation_only,1,52,2650,12.557583690279023,12.732587486019142,0.040844557655579296,12.80384048104053,13
mutation_only,1,53,2700,12.557583690279023,12.727532884715707,0.04010371060030017,12.80384048104053,13
mutation_only,1,54,2750,12.548808848170152,12.717860821712764,0.04243732291806366,12.764911064067352,13
mutation_only,1,55,2800,12.548808848170152,12.712290807856668,0.046976227430851905,12.764911064067352,13
mutation_only,1,56,2850,12.548808848170152,12.709957047220893,0.04528896630036267,12.760232526704263,13
mutation_only,1,57,2900,12.548808848170152,12.709299633677801,0.04479022596644381,12.757583690279022,13
mutation_only,1,58,2950,12.548808848170152,12.707934668191275,0.044262209826280124,12.7295630140987,13
mutation_only,1,59,3000,12.548808848170152,12.704275561581719,0.049406594530653186,12.7295630140987,13
mutation_only,1,60,3050,12.548808848170152,12.703559056200765,0.0492943202570458,12.7295630140987,13
mutation_only,1,61,3100,12.548808848170152,12.699402964343415,0.0530444529540737,12.7295630140987,13
mutation_only,1,62,3150,12.548808848170152,12.698477010597033,0.052771823975189515,12.7295630140987,13
mutation_only,1,63,3200,12.548808848170152,12.697760505216076,0.052587778486941864,12.7295630140987,13
mutation_only,1,64,3250,12.548808848170152,12.696283471163182,0.052161105605856864,12.7295630140987,13
mutation_only,1,65,3300,12.548808848170152,12.694850460401272,0.051717361958236695,12.7295630140987,13
mutation_only,1,66,3350,12.548808848170152,12.694133955020316,0.051479099477199586,12.7295630140987,13
mutation_only,1,67,3400,12.548808848170152,12.688876412574405,0.05437728536401655,12.7295630140987,13
mutation_only,1,68,3450,12.548808848170152,12.687487425103477,0.05378823859774422,12.72736184954957,13
mutation_only,1,69,3500,12.548808848170152,12.680729564093767,0.05622311919470045,12.72736184954957,13
mutation_only,1,70,3550,12.548808848170152,12.67464418517403,0.05819201213218281,12.72736184954957,13
mutation_only,1,71,3600,12.548808848170152,12.67107312514644,0.06028818627479853,12.72736184954957,13
mutation_only,1,72,3650,12.548808848170152,12.66563650254195,0.0610284735393112,12.72736184954957,13
